time, state, vote_mechanism, vote_name, short_id
2021-07-23 17:34:26.870, ["0"; "0"; "0"; "1"; "0"], Modified Borda Count, Vote 12, 83896
2021-07-23 17:34:29.927, ["0"; "1"; "0"; "2"; "0"], Modified Borda Count, Vote 12, 83896
2021-07-23 17:34:32.171, ["0"; "2"; "0"; "3"; "1"], Modified Borda Count, Vote 12, 83896
2021-07-23 17:34:33.454, ["1"; "3"; "0"; "4"; "2"], Modified Borda Count, Vote 12, 83896
2021-07-23 17:34:33.817, ["2"; "4"; "1"; "5"; "3"], Modified Borda Count, Vote 12, 83896
2021-07-23 17:35:08.937, ["0"], Majority Voting, Vote 13, 83896
2021-07-23 17:35:21.522, ["0"; "-1"; "0"; "0"; "0"], Combined Approval, Vote 14, 83896
2021-07-23 17:35:23.428, ["1"; "-1"; "0"; "0"; "0"], Combined Approval, Vote 14, 83896
2021-07-23 17:35:25.345, ["1"; "-1"; "0"; "1"; "0"], Combined Approval, Vote 14, 83896
2021-07-23 17:35:29.695, ["1"; "-1"; "1"; "1"; "0"], Combined Approval, Vote 14, 83896
2021-07-23 17:35:35.673, ["1"; "-1"; "1"; "1"; "-1"], Combined Approval, Vote 14, 83896
2021-07-23 17:35:37.997, ["1"; "-1"; "1"; "1"; "1"], Combined Approval, Vote 14, 83896
2021-07-23 17:35:40.430, ["1"; "-1"; "1"; "1"; "-1"], Combined Approval, Vote 14, 83896
2021-07-23 17:35:54.732, ["1"; "0"; "0"; "0"; "0"], Score Voting, Vote 15, 83896
2021-07-23 17:35:54.919, ["2"; "0"; "0"; "0"; "0"], Score Voting, Vote 15, 83896
2021-07-23 17:35:55.059, ["3"; "0"; "0"; "0"; "0"], Score Voting, Vote 15, 83896
2021-07-23 17:35:55.548, ["4"; "0"; "0"; "0"; "0"], Score Voting, Vote 15, 83896
2021-07-23 17:35:56.054, ["5"; "0"; "0"; "0"; "0"], Score Voting, Vote 15, 83896
2021-07-23 17:35:58.100, ["5"; "0"; "1"; "0"; "0"], Score Voting, Vote 15, 83896
2021-07-23 17:35:58.279, ["5"; "0"; "2"; "0"; "0"], Score Voting, Vote 15, 83896
2021-07-23 17:35:58.433, ["5"; "0"; "3"; "0"; "0"], Score Voting, Vote 15, 83896
2021-07-23 17:36:00.424, ["5"; "0"; "3"; "0"; "1"], Score Voting, Vote 15, 83896
2021-07-23 17:36:01.580, ["5"; "0"; "3"; "1"; "1"], Score Voting, Vote 15, 83896
2021-07-23 17:36:01.752, ["5"; "0"; "3"; "2"; "1"], Score Voting, Vote 15, 83896
2021-07-23 17:36:02.420, ["5"; "0"; "3"; "3"; "1"], Score Voting, Vote 15, 83896
2021-07-23 17:36:03.507, ["5"; "0"; "3"; "4"; "1"], Score Voting, Vote 15, 83896
2021-07-23 17:36:05.157, ["5"; "1"; "3"; "4"; "1"], Score Voting, Vote 15, 83896
2021-07-23 17:36:05.342, ["5"; "2"; "3"; "4"; "1"], Score Voting, Vote 15, 83896
2021-07-23 17:36:05.488, ["5"; "3"; "3"; "4"; "1"], Score Voting, Vote 15, 83896
2021-07-23 17:36:18.783, ["1"; "0"; "0"; "0"; "0"], Modified Borda Count, Vote 16, 83896
2021-07-23 17:36:20.257, ["2"; "0"; "0"; "1"; "0"], Modified Borda Count, Vote 16, 83896
2021-07-23 17:36:22.471, ["3"; "0"; "1"; "2"; "0"], Modified Borda Count, Vote 16, 83896
2021-07-23 17:36:23.953, ["4"; "1"; "2"; "3"; "0"], Modified Borda Count, Vote 16, 83896
2021-07-23 17:36:24.403, ["5"; "2"; "3"; "4"; "1"], Modified Borda Count, Vote 16, 83896
2021-07-22 09:28:51.146, ["4"], Majority Voting, Vote 01, 84527
2021-07-22 09:29:11.151, ["0"; "0"; "0"; "0"; "-1"], Combined Approval, Vote 02, 84527
2021-07-22 09:29:11.498, ["1"; "0"; "0"; "0"; "-1"], Combined Approval, Vote 02, 84527
2021-07-22 09:29:11.901, ["1"; "0"; "0"; "-1"; "-1"], Combined Approval, Vote 02, 84527
2021-07-22 09:28:59.242, ["0"; "0"; "0"; "0"; "1"], Score Voting, Vote 03, 84527
2021-07-22 09:28:59.596, ["0"; "0"; "0"; "1"; "1"], Score Voting, Vote 03, 84527
2021-07-22 09:29:00.526, ["1"; "0"; "0"; "1"; "1"], Score Voting, Vote 03, 84527
2021-07-22 09:29:22.230, ["0"; "0"; "1"; "0"; "0"], Modified Borda Count, Vote 04, 84527
2021-07-22 09:29:22.592, ["1"; "0"; "2"; "0"; "0"], Modified Borda Count, Vote 04, 84527
2021-07-22 09:29:22.864, ["2"; "0"; "3"; "0"; "1"], Modified Borda Count, Vote 04, 84527
2021-07-22 09:29:25.326, ["3"; "0"; "2"; "0"; "1"], Modified Borda Count, Vote 04, 84527
2021-07-22 09:31:03.001, ["2"], Majority Voting, Vote 05, 84527
2021-07-22 10:20:07.773, ["1"; "0"; "0"; "0"; "0"], Modified Borda Count, Vote 16, 84527
2021-07-23 17:23:15.198, ["0"], Majority Voting, Vote 01, 92296
2021-07-23 17:23:16.487, ["4"], Majority Voting, Vote 01, 92296
2021-07-23 17:23:17.135, ["0"], Majority Voting, Vote 01, 92296
2021-07-23 17:23:47.291, ["0"; "0"; "0"; "1"; "0"], Combined Approval, Vote 02, 92296
2021-07-23 17:23:54.107, ["0"; "0"; "1"; "1"; "0"], Combined Approval, Vote 02, 92296
2021-07-23 17:23:55.746, ["0"; "0"; "1"; "1"; "1"], Combined Approval, Vote 02, 92296
2021-07-23 17:23:58.997, ["0"; "0"; "1"; "1"; "-1"], Combined Approval, Vote 02, 92296
2021-07-23 17:24:02.970, ["0"; "-1"; "1"; "1"; "-1"], Combined Approval, Vote 02, 92296
2021-07-23 17:24:04.735, ["1"; "-1"; "1"; "1"; "-1"], Combined Approval, Vote 02, 92296
2021-07-23 17:24:19.257, ["1"; "0"; "0"; "0"; "0"], Score Voting, Vote 03, 92296
2021-07-23 17:24:19.464, ["2"; "0"; "0"; "0"; "0"], Score Voting, Vote 03, 92296
2021-07-23 17:24:19.703, ["3"; "0"; "0"; "0"; "0"], Score Voting, Vote 03, 92296
2021-07-23 17:24:19.862, ["4"; "0"; "0"; "0"; "0"], Score Voting, Vote 03, 92296
2021-07-23 17:24:20.067, ["5"; "0"; "0"; "0"; "0"], Score Voting, Vote 03, 92296
2021-07-23 17:24:21.556, ["5"; "0"; "0"; "1"; "0"], Score Voting, Vote 03, 92296
2021-07-23 17:24:21.774, ["5"; "0"; "0"; "2"; "0"], Score Voting, Vote 03, 92296
2021-07-23 17:24:21.977, ["5"; "0"; "0"; "3"; "0"], Score Voting, Vote 03, 92296
2021-07-23 17:24:27.137, ["5"; "0"; "0"; "3"; "1"], Score Voting, Vote 03, 92296
2021-07-23 17:24:31.575, ["5"; "0"; "0"; "3"; "0"], Score Voting, Vote 03, 92296
2021-07-23 17:24:34.377, ["5"; "0"; "1"; "3"; "0"], Score Voting, Vote 03, 92296
2021-07-23 17:24:34.561, ["5"; "0"; "2"; "3"; "0"], Score Voting, Vote 03, 92296
2021-07-23 17:24:34.753, ["5"; "0"; "3"; "3"; "0"], Score Voting, Vote 03, 92296
2021-07-23 17:25:04.792, ["1"; "0"; "0"; "0"; "0"], Modified Borda Count, Vote 04, 92296
2021-07-23 17:25:05.628, ["0"; "0"; "0"; "0"; "0"], Modified Borda Count, Vote 04, 92296
2021-07-23 17:25:06.343, ["1"; "0"; "0"; "0"; "0"], Modified Borda Count, Vote 04, 92296
2021-07-23 17:25:13.599, ["2"; "0"; "1"; "0"; "0"], Modified Borda Count, Vote 04, 92296
2021-07-23 17:25:21.073, ["3"; "0"; "2"; "1"; "0"], Modified Borda Count, Vote 04, 92296
2021-07-23 17:26:13.510, ["4"], Majority Voting, Vote 05, 92296
2021-07-23 17:26:26.911, ["0"; "0"; "0"; "0"; "-1"], Combined Approval, Vote 06, 92296
2021-07-23 17:26:27.477, ["-1"; "0"; "0"; "0"; "-1"], Combined Approval, Vote 06, 92296
2021-07-23 17:26:27.944, ["-1"; "-1"; "0"; "0"; "-1"], Combined Approval, Vote 06, 92296
2021-07-23 17:26:28.352, ["-1"; "-1"; "-1"; "0"; "-1"], Combined Approval, Vote 06, 92296
2021-07-23 17:26:28.826, ["-1"; "-1"; "-1"; "-1"; "-1"], Combined Approval, Vote 06, 92296
2021-07-23 17:26:47.994, ["0"; "0"; "0"; "0"; "1"], Score Voting, Vote 07, 92296
2021-07-23 17:27:03.375, ["0"; "0"; "0"; "0"; "1"], Modified Borda Count, Vote 08, 92296
2021-07-23 17:27:27.336, ["3"], Majority Voting, Vote 09, 92296
2021-07-23 17:27:40.554, ["0"; "0"; "0"; "0"; "1"], Combined Approval, Vote 10, 92296
2021-07-23 17:27:40.986, ["0"; "0"; "0"; "1"; "1"], Combined Approval, Vote 10, 92296
2021-07-23 17:27:44.097, ["0"; "1"; "0"; "1"; "1"], Combined Approval, Vote 10, 92296
2021-07-23 17:27:45.360, ["1"; "1"; "0"; "1"; "1"], Combined Approval, Vote 10, 92296
2021-07-23 17:27:46.329, ["1"; "1"; "-1"; "1"; "1"], Combined Approval, Vote 10, 92296
2021-07-23 17:27:58.138, ["0"; "0"; "0"; "1"; "0"], Score Voting, Vote 11, 92296
2021-07-23 17:27:59.720, ["0"; "0"; "0"; "2"; "0"], Score Voting, Vote 11, 92296
2021-07-23 17:28:00.308, ["0"; "0"; "0"; "3"; "0"], Score Voting, Vote 11, 92296
2021-07-23 17:28:00.742, ["0"; "0"; "0"; "4"; "0"], Score Voting, Vote 11, 92296
2021-07-23 17:28:01.192, ["0"; "0"; "0"; "5"; "0"], Score Voting, Vote 11, 92296
2021-07-23 17:28:04.361, ["0"; "0"; "0"; "5"; "1"], Score Voting, Vote 11, 92296
2021-07-23 17:28:04.528, ["0"; "0"; "0"; "5"; "2"], Score Voting, Vote 11, 92296
2021-07-23 17:28:04.732, ["0"; "0"; "0"; "5"; "3"], Score Voting, Vote 11, 92296
2021-07-23 17:28:04.960, ["0"; "0"; "0"; "5"; "4"], Score Voting, Vote 11, 92296
2021-07-23 17:28:07.811, ["0"; "1"; "0"; "5"; "4"], Score Voting, Vote 11, 92296
2021-07-23 17:28:08.032, ["0"; "2"; "0"; "5"; "4"], Score Voting, Vote 11, 92296
2021-07-23 17:28:08.177, ["0"; "3"; "0"; "5"; "4"], Score Voting, Vote 11, 92296
2021-07-23 17:28:11.815, ["1"; "3"; "0"; "5"; "4"], Score Voting, Vote 11, 92296
2021-07-23 17:28:12.005, ["2"; "3"; "0"; "5"; "4"], Score Voting, Vote 11, 92296
2021-07-23 17:28:12.209, ["3"; "3"; "0"; "5"; "4"], Score Voting, Vote 11, 92296
2021-07-23 17:28:14.043, ["4"; "3"; "0"; "5"; "4"], Score Voting, Vote 11, 92296
2021-07-23 17:28:16.463, ["4"; "4"; "0"; "5"; "4"], Score Voting, Vote 11, 92296
2021-07-23 17:28:17.407, ["4"; "3"; "0"; "5"; "4"], Score Voting, Vote 11, 92296
2021-07-23 17:28:18.864, ["4"; "4"; "0"; "5"; "4"], Score Voting, Vote 11, 92296
2021-07-23 17:28:20.270, ["4"; "4"; "1"; "5"; "4"], Score Voting, Vote 11, 92296
2021-07-23 17:28:34.402, ["0"; "0"; "0"; "1"; "0"], Modified Borda Count, Vote 12, 92296
2021-07-23 17:28:40.175, ["0"; "0"; "0"; "2"; "1"], Modified Borda Count, Vote 12, 92296
2021-07-23 17:28:41.656, ["1"; "0"; "0"; "3"; "2"], Modified Borda Count, Vote 12, 92296
2021-07-23 17:28:42.297, ["2"; "1"; "0"; "4"; "3"], Modified Borda Count, Vote 12, 92296
2021-07-23 17:28:42.937, ["3"; "2"; "1"; "5"; "4"], Modified Borda Count, Vote 12, 92296
2021-07-23 17:28:44.675, ["2"; "1"; "0"; "4"; "3"], Modified Borda Count, Vote 12, 92296
2021-07-23 17:29:12.151, ["0"], Majority Voting, Vote 13, 92296
2021-07-23 17:29:13.004, ["3"], Majority Voting, Vote 13, 92296
2021-07-23 17:29:39.924, ["0"; "0"; "0"; "1"; "0"], Combined Approval, Vote 14, 92296
2021-07-23 17:29:41.919, ["1"; "0"; "0"; "1"; "0"], Combined Approval, Vote 14, 92296
2021-07-23 17:29:48.500, ["1"; "0"; "1"; "1"; "0"], Combined Approval, Vote 14, 92296
2021-07-23 17:29:49.198, ["1"; "0"; "1"; "1"; "1"], Combined Approval, Vote 14, 92296
2021-07-23 17:29:49.620, ["1"; "1"; "1"; "1"; "1"], Combined Approval, Vote 14, 92296
2021-07-23 17:29:58.623, ["1"; "0"; "0"; "0"; "0"], Score Voting, Vote 15, 92296
2021-07-23 17:29:58.809, ["2"; "0"; "0"; "0"; "0"], Score Voting, Vote 15, 92296
2021-07-23 17:29:59.016, ["3"; "0"; "0"; "0"; "0"], Score Voting, Vote 15, 92296
2021-07-23 17:29:59.253, ["4"; "0"; "0"; "0"; "0"], Score Voting, Vote 15, 92296
2021-07-23 17:30:01.253, ["4"; "0"; "0"; "1"; "0"], Score Voting, Vote 15, 92296
2021-07-23 17:30:01.439, ["4"; "0"; "0"; "2"; "0"], Score Voting, Vote 15, 92296
2021-07-23 17:30:01.623, ["4"; "0"; "0"; "3"; "0"], Score Voting, Vote 15, 92296
2021-07-23 17:30:01.828, ["4"; "0"; "0"; "4"; "0"], Score Voting, Vote 15, 92296
2021-07-23 17:30:02.058, ["4"; "0"; "0"; "5"; "0"], Score Voting, Vote 15, 92296
2021-07-23 17:30:03.746, ["4"; "0"; "0"; "5"; "1"], Score Voting, Vote 15, 92296
2021-07-23 17:30:03.913, ["4"; "0"; "0"; "5"; "2"], Score Voting, Vote 15, 92296
2021-07-23 17:30:06.458, ["4"; "0"; "1"; "5"; "2"], Score Voting, Vote 15, 92296
2021-07-23 17:30:06.662, ["4"; "0"; "2"; "5"; "2"], Score Voting, Vote 15, 92296
2021-07-23 17:30:09.417, ["4"; "1"; "2"; "5"; "2"], Score Voting, Vote 15, 92296
2021-07-23 17:30:18.732, ["0"; "0"; "0"; "1"; "0"], Modified Borda Count, Vote 16, 92296
2021-07-23 17:30:21.035, ["1"; "0"; "0"; "2"; "0"], Modified Borda Count, Vote 16, 92296
2021-07-23 17:30:24.750, ["2"; "0"; "1"; "3"; "0"], Modified Borda Count, Vote 16, 92296
2021-07-23 17:30:25.453, ["3"; "0"; "2"; "4"; "1"], Modified Borda Count, Vote 16, 92296
2021-07-23 17:30:26.267, ["4"; "1"; "3"; "5"; "2"], Modified Borda Count, Vote 16, 92296
2021-07-23 17:30:26.956, ["3"; "0"; "2"; "4"; "1"], Modified Borda Count, Vote 16, 92296
2021-07-23 17:33:40.499, ["1"], Majority Voting, Vote 01, 92828
2021-07-23 17:33:42.438, ["0"], Majority Voting, Vote 01, 92828
2021-07-23 17:33:59.038, ["0"; "0"; "-1"; "0"; "0"], Combined Approval, Vote 02, 92828
2021-07-23 17:34:01.189, ["0"; "1"; "-1"; "0"; "0"], Combined Approval, Vote 02, 92828
2021-07-23 17:34:03.207, ["1"; "1"; "-1"; "0"; "0"], Combined Approval, Vote 02, 92828
2021-07-23 17:34:08.649, ["1"; "1"; "-1"; "0"; "1"], Combined Approval, Vote 02, 92828
2021-07-23 17:34:17.963, ["1"; "1"; "-1"; "-1"; "1"], Combined Approval, Vote 02, 92828
2021-07-23 17:34:30.571, ["0"; "1"; "0"; "0"; "0"], Score Voting, Vote 03, 92828
2021-07-23 17:34:30.784, ["0"; "2"; "0"; "0"; "0"], Score Voting, Vote 03, 92828
2021-07-23 17:34:30.985, ["0"; "3"; "0"; "0"; "0"], Score Voting, Vote 03, 92828
2021-07-23 17:34:31.160, ["0"; "4"; "0"; "0"; "0"], Score Voting, Vote 03, 92828
2021-07-23 17:34:36.138, ["0"; "4"; "0"; "1"; "0"], Score Voting, Vote 03, 92828
2021-07-23 17:34:37.833, ["0"; "4"; "0"; "2"; "0"], Score Voting, Vote 03, 92828
2021-07-23 17:34:38.393, ["1"; "4"; "0"; "2"; "0"], Score Voting, Vote 03, 92828
2021-07-23 17:34:38.572, ["2"; "4"; "0"; "2"; "0"], Score Voting, Vote 03, 92828
2021-07-23 17:34:38.748, ["3"; "4"; "0"; "2"; "0"], Score Voting, Vote 03, 92828
2021-07-23 17:34:38.914, ["4"; "4"; "0"; "2"; "0"], Score Voting, Vote 03, 92828
2021-07-23 17:34:39.090, ["5"; "4"; "0"; "2"; "0"], Score Voting, Vote 03, 92828
2021-07-23 17:34:45.704, ["5"; "4"; "0"; "2"; "1"], Score Voting, Vote 03, 92828
2021-07-23 17:34:45.884, ["5"; "4"; "0"; "2"; "2"], Score Voting, Vote 03, 92828
2021-07-23 17:34:46.051, ["5"; "4"; "0"; "2"; "3"], Score Voting, Vote 03, 92828
2021-07-23 17:34:46.210, ["5"; "4"; "0"; "2"; "4"], Score Voting, Vote 03, 92828
2021-07-23 17:35:05.560, ["1"; "0"; "0"; "0"; "0"], Modified Borda Count, Vote 04, 92828
2021-07-23 17:35:11.381, ["2"; "1"; "0"; "0"; "0"], Modified Borda Count, Vote 04, 92828
2021-07-23 17:35:12.652, ["1"; "2"; "0"; "0"; "0"], Modified Borda Count, Vote 04, 92828
2021-07-23 17:35:14.636, ["2"; "1"; "0"; "0"; "0"], Modified Borda Count, Vote 04, 92828
2021-07-23 17:35:18.261, ["1"; "0"; "0"; "0"; "0"], Modified Borda Count, Vote 04, 92828
2021-07-23 17:35:19.938, ["2"; "1"; "0"; "0"; "0"], Modified Borda Count, Vote 04, 92828
2021-07-23 17:35:27.282, ["1"; "0"; "0"; "0"; "0"], Modified Borda Count, Vote 04, 92828
2021-07-23 17:35:49.270, ["2"; "0"; "0"; "0"; "1"], Modified Borda Count, Vote 04, 92828
2021-07-23 17:35:52.788, ["3"; "1"; "0"; "0"; "2"], Modified Borda Count, Vote 04, 92828
2021-07-23 17:36:18.366, ["2"], Majority Voting, Vote 05, 92828
2021-07-23 17:36:28.690, ["0"], Majority Voting, Vote 05, 92828
2021-07-23 17:09:39.584, ["1"], Majority Voting, Vote 01, 94513
2021-07-23 17:09:42.011, ["4"], Majority Voting, Vote 01, 94513
2021-07-23 17:09:42.515, ["1"], Majority Voting, Vote 01, 94513
2021-07-23 17:10:26.077, ["0"; "0"; "0"; "1"; "0"], Combined Approval, Vote 02, 94513
2021-07-23 17:10:29.826, ["0"; "0"; "-1"; "1"; "0"], Combined Approval, Vote 02, 94513
2021-07-23 17:10:30.776, ["0"; "1"; "-1"; "1"; "0"], Combined Approval, Vote 02, 94513
2021-07-23 17:10:32.596, ["0"; "1"; "-1"; "1"; "1"], Combined Approval, Vote 02, 94513
2021-07-23 17:10:33.583, ["-1"; "1"; "-1"; "1"; "1"], Combined Approval, Vote 02, 94513
2021-07-23 17:09:56.100, ["0"; "0"; "0"; "0"; "1"], Score Voting, Vote 03, 94513
2021-07-23 17:09:56.241, ["0"; "0"; "0"; "0"; "2"], Score Voting, Vote 03, 94513
2021-07-23 17:09:56.737, ["0"; "0"; "0"; "0"; "3"], Score Voting, Vote 03, 94513
2021-07-23 17:09:59.138, ["0"; "1"; "0"; "0"; "3"], Score Voting, Vote 03, 94513
2021-07-23 17:09:59.287, ["0"; "2"; "0"; "0"; "3"], Score Voting, Vote 03, 94513
2021-07-23 17:09:59.428, ["0"; "3"; "0"; "0"; "3"], Score Voting, Vote 03, 94513
2021-07-23 17:09:59.569, ["0"; "4"; "0"; "0"; "3"], Score Voting, Vote 03, 94513
2021-07-23 17:09:59.651, ["0"; "5"; "0"; "0"; "3"], Score Voting, Vote 03, 94513
2021-07-23 17:10:03.367, ["0"; "5"; "0"; "1"; "3"], Score Voting, Vote 03, 94513
2021-07-23 17:10:03.516, ["0"; "5"; "0"; "2"; "3"], Score Voting, Vote 03, 94513
2021-07-23 17:10:03.665, ["0"; "5"; "0"; "3"; "3"], Score Voting, Vote 03, 94513
2021-07-23 17:10:03.813, ["0"; "5"; "0"; "4"; "3"], Score Voting, Vote 03, 94513
2021-07-23 17:10:03.962, ["0"; "5"; "0"; "5"; "3"], Score Voting, Vote 03, 94513
2021-07-23 17:10:07.636, ["0"; "5"; "1"; "5"; "3"], Score Voting, Vote 03, 94513
2021-07-23 17:10:08.314, ["0"; "5"; "2"; "5"; "3"], Score Voting, Vote 03, 94513
2021-07-23 17:10:11.650, ["0"; "5"; "3"; "5"; "3"], Score Voting, Vote 03, 94513
2021-07-23 17:10:12.302, ["1"; "5"; "3"; "5"; "3"], Score Voting, Vote 03, 94513
2021-07-23 17:10:12.460, ["2"; "5"; "3"; "5"; "3"], Score Voting, Vote 03, 94513
2021-07-23 17:10:12.600, ["3"; "5"; "3"; "5"; "3"], Score Voting, Vote 03, 94513
2021-07-23 17:10:13.765, ["2"; "5"; "3"; "5"; "3"], Score Voting, Vote 03, 94513
2021-07-23 17:10:49.786, ["1"; "0"; "0"; "0"; "0"], Modified Borda Count, Vote 04, 94513
2021-07-23 17:10:50.604, ["0"; "0"; "0"; "0"; "0"], Modified Borda Count, Vote 04, 94513
2021-07-23 17:10:52.272, ["0"; "0"; "1"; "0"; "0"], Modified Borda Count, Vote 04, 94513
2021-07-23 17:10:56.020, ["0"; "0"; "0"; "0"; "0"], Modified Borda Count, Vote 04, 94513
2021-07-23 17:11:00.529, ["0"; "0"; "0"; "1"; "0"], Modified Borda Count, Vote 04, 94513
2021-07-23 17:11:01.702, ["0"; "1"; "0"; "2"; "0"], Modified Borda Count, Vote 04, 94513
2021-07-23 17:11:37.947, ["3"], Majority Voting, Vote 05, 94513
2021-07-23 17:11:56.998, ["0"; "1"; "0"; "0"; "0"], Combined Approval, Vote 06, 94513
2021-07-23 17:11:58.778, ["0"; "1"; "-1"; "0"; "0"], Combined Approval, Vote 06, 94513
2021-07-23 17:11:59.573, ["1"; "1"; "-1"; "0"; "0"], Combined Approval, Vote 06, 94513
2021-07-23 17:12:04.356, ["1"; "1"; "-1"; "0"; "1"], Combined Approval, Vote 06, 94513
2021-07-23 17:12:04.627, ["1"; "1"; "-1"; "1"; "1"], Combined Approval, Vote 06, 94513
2021-07-23 17:12:13.547, ["0"; "0"; "0"; "1"; "0"], Score Voting, Vote 07, 94513
2021-07-23 17:12:13.696, ["0"; "0"; "0"; "2"; "0"], Score Voting, Vote 07, 94513
2021-07-23 17:12:13.854, ["0"; "0"; "0"; "3"; "0"], Score Voting, Vote 07, 94513
2021-07-23 17:12:14.365, ["0"; "0"; "0"; "4"; "0"], Score Voting, Vote 07, 94513
2021-07-23 17:12:15.744, ["1"; "0"; "0"; "4"; "0"], Score Voting, Vote 07, 94513
2021-07-23 17:12:15.934, ["2"; "0"; "0"; "4"; "0"], Score Voting, Vote 07, 94513
2021-07-23 17:12:17.770, ["3"; "0"; "0"; "4"; "0"], Score Voting, Vote 07, 94513
2021-07-23 17:12:18.858, ["3"; "0"; "0"; "5"; "0"], Score Voting, Vote 07, 94513
2021-07-23 17:12:19.641, ["3"; "1"; "0"; "5"; "0"], Score Voting, Vote 07, 94513
2021-07-23 17:12:19.790, ["3"; "2"; "0"; "5"; "0"], Score Voting, Vote 07, 94513
2021-07-23 17:12:19.971, ["3"; "3"; "0"; "5"; "0"], Score Voting, Vote 07, 94513
2021-07-23 17:12:21.541, ["3"; "3"; "1"; "5"; "0"], Score Voting, Vote 07, 94513
2021-07-23 17:12:21.681, ["3"; "3"; "2"; "5"; "0"], Score Voting, Vote 07, 94513
2021-07-23 17:12:23.234, ["3"; "3"; "2"; "5"; "1"], Score Voting, Vote 07, 94513
2021-07-23 17:12:23.383, ["3"; "3"; "2"; "5"; "2"], Score Voting, Vote 07, 94513
2021-07-23 17:12:23.522, ["3"; "3"; "2"; "5"; "3"], Score Voting, Vote 07, 94513
2021-07-23 17:12:23.648, ["3"; "3"; "2"; "5"; "4"], Score Voting, Vote 07, 94513
2021-07-23 17:12:34.804, ["0"; "0"; "0"; "1"; "0"], Modified Borda Count, Vote 08, 94513
2021-07-23 17:12:36.001, ["0"; "0"; "0"; "2"; "1"], Modified Borda Count, Vote 08, 94513
2021-07-23 17:12:58.520, ["1"], Majority Voting, Vote 09, 94513
2021-07-23 17:12:59.461, ["3"], Majority Voting, Vote 09, 94513
2021-07-23 17:13:03.443, ["1"], Majority Voting, Vote 09, 94513
2021-07-23 17:13:12.454, ["1"; "0"; "0"; "0"; "0"], Combined Approval, Vote 10, 94513
2021-07-23 17:13:12.915, ["1"; "0"; "0"; "1"; "0"], Combined Approval, Vote 10, 94513
2021-07-23 17:13:13.344, ["1"; "0"; "0"; "1"; "1"], Combined Approval, Vote 10, 94513
2021-07-23 17:13:13.815, ["1"; "0"; "1"; "1"; "1"], Combined Approval, Vote 10, 94513
2021-07-23 17:13:14.226, ["1"; "1"; "1"; "1"; "1"], Combined Approval, Vote 10, 94513
2021-07-23 17:13:23.162, ["0"; "0"; "0"; "1"; "0"], Score Voting, Vote 11, 94513
2021-07-23 17:13:23.303, ["0"; "0"; "0"; "2"; "0"], Score Voting, Vote 11, 94513
2021-07-23 17:13:23.442, ["0"; "0"; "0"; "3"; "0"], Score Voting, Vote 11, 94513
2021-07-23 17:13:23.600, ["0"; "0"; "0"; "4"; "0"], Score Voting, Vote 11, 94513
2021-07-23 17:13:23.699, ["0"; "0"; "0"; "5"; "0"], Score Voting, Vote 11, 94513
2021-07-23 17:13:24.740, ["0"; "1"; "0"; "5"; "0"], Score Voting, Vote 11, 94513
2021-07-23 17:13:24.889, ["0"; "2"; "0"; "5"; "0"], Score Voting, Vote 11, 94513
2021-07-23 17:13:25.045, ["0"; "3"; "0"; "5"; "0"], Score Voting, Vote 11, 94513
2021-07-23 17:13:25.170, ["0"; "4"; "0"; "5"; "0"], Score Voting, Vote 11, 94513
2021-07-23 17:13:25.301, ["0"; "5"; "0"; "5"; "0"], Score Voting, Vote 11, 94513
2021-07-23 17:13:25.822, ["0"; "5"; "0"; "5"; "1"], Score Voting, Vote 11, 94513
2021-07-23 17:13:25.986, ["0"; "5"; "0"; "5"; "2"], Score Voting, Vote 11, 94513
2021-07-23 17:13:26.143, ["0"; "5"; "0"; "5"; "3"], Score Voting, Vote 11, 94513
2021-07-23 17:13:26.309, ["0"; "5"; "0"; "5"; "4"], Score Voting, Vote 11, 94513
2021-07-23 17:13:26.442, ["0"; "5"; "0"; "5"; "5"], Score Voting, Vote 11, 94513
2021-07-23 17:13:27.267, ["1"; "5"; "0"; "5"; "5"], Score Voting, Vote 11, 94513
2021-07-23 17:13:27.374, ["2"; "5"; "0"; "5"; "5"], Score Voting, Vote 11, 94513
2021-07-23 17:13:27.522, ["3"; "5"; "0"; "5"; "5"], Score Voting, Vote 11, 94513
2021-07-23 17:13:27.646, ["4"; "5"; "0"; "5"; "5"], Score Voting, Vote 11, 94513
2021-07-23 17:13:27.803, ["5"; "5"; "0"; "5"; "5"], Score Voting, Vote 11, 94513
2021-07-23 17:13:28.299, ["5"; "5"; "1"; "5"; "5"], Score Voting, Vote 11, 94513
2021-07-23 17:13:28.430, ["5"; "5"; "2"; "5"; "5"], Score Voting, Vote 11, 94513
2021-07-23 17:13:28.563, ["5"; "5"; "3"; "5"; "5"], Score Voting, Vote 11, 94513
2021-07-23 17:13:28.703, ["5"; "5"; "4"; "5"; "5"], Score Voting, Vote 11, 94513
2021-07-23 17:13:28.819, ["5"; "5"; "5"; "5"; "5"], Score Voting, Vote 11, 94513
2021-07-23 17:13:41.082, ["0"; "1"; "0"; "0"; "0"], Modified Borda Count, Vote 12, 94513
2021-07-23 17:13:43.519, ["0"; "2"; "0"; "0"; "1"], Modified Borda Count, Vote 12, 94513
2021-07-23 17:13:44.220, ["0"; "3"; "0"; "1"; "2"], Modified Borda Count, Vote 12, 94513
